id,origin,destination,depart_date,best_price
616,TKG,RKI,2023-04-27,1489000.0
617,KOX,TXE,2023-04-05,1489000.0
618,OKL,KOX,2023-04-06,1489000.0
619,CXP,PPR,2023-04-28,1489000.0
620,JOG,TRK,2023-04-07,1489000.0
621,TNB,MNA,2023-04-29,1489000.0
622,WSR,GYO,2023-04-08,1489000.0
623,NBX,FOO,2023-04-12,1489000.0
624,IUL,TTR,2023-04-13,1489000.0
625,LLN,ATS,2023-04-14,1489000.0
626,LBJ,RTU,2023-04-15,1489000.0
627,DEX,DPS,2023-04-30,1489000.0
628,DEX,WNI,2023-04-10,1489000.0
629,WHI,TMY,2023-04-11,1489000.0
630,KLK,GEB,2023-04-16,2204850.0
631,DJB,LLG,2023-04-18,2204850.0
632,SQG,BJG,2023-04-19,2204850.0
633,TXE,AKM,2023-04-23,2204850.0
634,RSK,TIM,2023-04-01,2204850.0
635,PKY,BPN,2023-04-24,2204850.0
636,LSW,FLZ,2023-04-02,2204850.0
637,BKS,TMC,2023-04-25,2204850.0
638,CXP,KBU,2023-04-03,2204850.0
639,SQG,AKQ,2023-04-26,2204850.0
640,SIW,AGD,2023-04-20,2204850.0
641,AAS,LYK,2023-04-21,2204850.0
642,MKW,KXB,2023-04-22,2204850.0
643,MOF,INX,2023-04-09,2204850.0
644,AXO,KLK,2023-04-05,2204850.0
645,UGU,PGK,2023-04-06,2204850.0
646,SKJ,BPN,2023-04-28,2204850.0
647,AEG,MNA,2023-04-29,2204850.0
648,CXP,SHE,2023-04-07,2204850.0
649,WMX,UOL,2023-04-08,2204850.0
650,GNS,DTD,2023-04-12,2204850.0
651,BTJ,DUM,2023-04-13,2204850.0
652,RKI,FOO,2023-04-14,2204850.0
653,PNK,LKA,2023-04-15,2204850.0
654,LSR,NRE,2023-04-30,2204850.0
655,OKL,ZRM,2023-04-10,2204850.0
656,TLI,PLW,2023-04-11,2204850.0
657,MAL,KSX,2023-04-17,2596280.0
658,OKQ,BJG,2023-04-04,2596280.0
659,KOD,RAQ,2023-04-27,2596280.0
660,TMC,TIM,2023-04-16,1744850.0
661,LKA,PWL,2023-04-17,1744850.0
662,AKM,PKY,2023-04-18,1744850.0
663,GLX,PSU,2023-04-19,1744850.0
664,RPI,PWL,2023-04-23,1744850.0
665,TXE,BKS,2023-04-01,1744850.0
666,LUV,KOX,2023-04-24,1744850.0
667,SOQ,PNK,2023-04-02,1744850.0
668,AGD,PLM,2023-04-25,1744850.0
669,NRE,FLZ,2023-04-03,1744850.0
670,PKY,PSJ,2023-04-04,1744850.0
671,TJQ,GHS,2023-04-26,1744850.0
672,PPJ,TMY,2023-04-20,1744850.0
673,JBB,SNX,2023-04-21,1744850.0
674,LUV,CBN,2023-04-22,1744850.0
675,SXK,MNA,2023-04-09,1744850.0
676,DTD,KJX,2023-04-05,1744850.0
677,PPR,TNB,2023-04-27,1744850.0
678,AKQ,NTX,2023-04-28,1744850.0
679,TKG,BJW,2023-04-06,1744850.0
680,ENE,LKA,2023-04-29,1744850.0
681,TJQ,SOC,2023-04-07,1744850.0
682,KTG,KEI,2023-04-08,1744850.0
683,MLG,LMU,2023-04-12,1744850.0
684,LUW,SWQ,2023-04-13,1744850.0
685,LLG,GAV,2023-04-14,1744850.0
686,MKQ,GAV,2023-04-15,1744850.0
687,PKN,OKQ,2023-04-30,1744850.0
688,GHS,TKG,2023-04-10,1744850.0
689,PGK,FOO,2023-04-11,1744850.0
690,PSU,JOG,2023-04-16,2951080.0
691,LWE,LKA,2023-04-17,2951080.0
692,KBF,SOC,2023-04-18,2951080.0
693,GHS,MOA,2023-04-19,2951080.0
694,SQN,SNX,2023-04-01,2951080.0
695,PSJ,LKA,2023-04-23,2951080.0
696,MXB,LSW,2023-04-02,2951080.0
697,ABU,OJU,2023-04-24,2951080.0
698,ILG,UOL,2023-04-03,2951080.0
699,SOC,LWE,2023-04-25,2951080.0
700,UPG,MOH,2023-04-26,2951080.0
701,WMX,PWL,2023-04-04,2951080.0
702,KBU,CBN,2023-04-20,2951080.0
703,BJK,BKS,2023-04-21,2951080.0
704,PLW,KLP,2023-04-22,2951080.0
705,GEB,KAZ,2023-04-09,2951080.0
706,LII,BJW,2023-04-05,2951080.0
707,LMU,FLZ,2023-04-27,2951080.0
708,GEB,OKL,2023-04-06,2951080.0
709,MOF,KTG,2023-04-28,2951080.0
710,PKY,BTW,2023-04-29,2951080.0
711,KMR,TLI,2023-04-07,2951080.0
712,TMC,TMX,2023-04-08,2951080.0
713,EWI,SRG,2023-04-12,2951080.0
714,NKD,NNX,2023-04-13,2951080.0
715,ABY,BTJ,2023-04-14,2951080.0
716,TJS,OTI,2023-04-15,2951080.0
717,RUF,TTE,2023-04-30,2951080.0
718,DTB,KTG,2023-04-10,2951080.0
719,ZRM,WAR,2023-04-11,2951080.0
720,TMX,SRG,2023-04-16,800280.0
721,SKJ,LHI,2023-04-02,800280.0
722,TMC,IUL,2023-04-03,800280.0
723,BJW,NKD,2023-04-04,800280.0
724,NBX,SAU,2023-04-26,800280.0
725,SHE,HMS,2023-04-09,800280.0
726,PLM,PSU,2023-04-05,800280.0
727,TJQ,OKQ,2023-04-27,800280.0
728,MDC,LBW,2023-04-12,800280.0
729,BXD,PKN,2023-04-13,800280.0
730,BTH,PLM,2023-04-10,800280.0
731,LSW,TMB,2023-04-11,800280.0
732,LII,ELR,2023-04-01,804000.0
733,TJS,TKG,2023-04-25,804000.0
734,MXB,SOC,2023-04-06,804000.0
735,TJB,DJJ,2023-04-08,804000.0
736,RGT,TNB,2023-04-30,804000.0
737,MDC,DOB,2023-04-24,849044.0
738,YIA,KLP,2023-04-17,854680.0
739,KOD,GTO,2023-04-18,854680.0
740,KDI,LII,2023-04-19,854680.0
741,LII,ILG,2023-04-23,854680.0
742,KLP,NKD,2023-04-28,854680.0
743,ENE,TFY,2023-04-07,854680.0
744,BUI,AKM,2023-04-29,854680.0
745,SNX,AKQ,2023-04-14,854680.0
746,ABY,KOE,2023-04-15,854680.0
747,SQG,BUI,2023-04-20,950000.0
748,LKA,GHS,2023-04-22,990080.0
749,SOQ,OKQ,2023-04-21,1023000.0
750,WAR,AHI,2023-04-01,1158300.0
751,AXO,ZRM,2023-04-02,1158300.0
752,SMQ,RSK,2023-04-03,1158300.0
753,KRC,LLO,2023-04-04,1158300.0
754,WASS,SUB,2023-04-09,1158300.0
755,DUM,GTO,2023-04-05,1158300.0
756,KOX,MKW,2023-04-06,1158300.0
757,MKW,BNE,2023-04-07,1158300.0
758,TLI,BRG,2023-04-08,1158300.0
759,CBN,GAV,2023-04-12,1158300.0
760,BEJ,SIQ,2023-04-13,1158300.0
761,KSR,TRK,2023-04-14,1158300.0
762,LBJ,BTJ,2023-04-10,1158300.0
763,MOH,BWX,2023-04-11,1158300.0
764,CXP,NAH,2023-04-16,1415000.0
765,TJS,NTX,2023-04-17,1415000.0
766,LKA,TMH,2023-04-24,1415000.0
767,MRB,RTU,2023-04-25,1415000.0
768,AAS,LAH,2023-04-26,1415000.0
769,TTR,SHE,2023-04-27,1415000.0
770,MDP,SNX,2023-04-28,1415000.0
771,NTI,SEQ,2023-04-29,1415000.0
772,KWB,UOL,2023-04-15,1415000.0
773,BJW,KJT,2023-04-30,1415000.0
774,LBJ,GLX,2023-04-18,1421400.0
775,BDO,TKG,2023-04-19,1421400.0
776,DJB,KBU,2023-04-23,1421400.0
777,LLO,TSY,2023-04-20,1421400.0
778,AYW,BEJ,2023-04-21,1421400.0
779,TPK,PKY,2023-04-22,1421400.0
780,UGU,AMQ,2023-04-12,4032120.0
781,KAZ,AHI,2023-04-16,4162030.0
782,DPS,IUL,2023-04-23,4162030.0
783,MKW,GHS,2023-04-25,4162030.0
784,UOL,GLX,2023-04-04,4162030.0
785,OJU,AXO,2023-04-08,4162030.0
786,GLX,RGT,2023-04-15,4162030.0
787,MKQ,LLG,2023-04-30,4162030.0
788,GAV,WRR,2023-04-17,4248630.0
789,UBR,MDC,2023-04-18,4248630.0
790,KBU,KEI,2023-04-19,4248630.0
791,ARD,KOX,2023-04-01,4248630.0
792,WRR,WUB,2023-04-24,4248630.0
793,SMQ,UOL,2023-04-03,4248630.0
794,KRC,SRG,2023-04-26,4248630.0
795,DTD,BXG,2023-04-20,4248630.0
796,UGU,UBR,2023-04-21,4248630.0
797,WET,RGT,2023-04-22,4248630.0
798,LYK,PKY,2023-04-05,4248630.0
799,TMH,PDG,2023-04-27,4248630.0
800,SIQ,TLI,2023-04-06,4248630.0
801,OTI,ZRM,2023-04-28,4248630.0
802,ENE,KDI,2023-04-29,4248630.0
803,SXK,KNO,2023-04-07,4248630.0
804,NAM,DPS,2023-04-13,4248630.0
805,KOE,AMQ,2023-04-11,4248630.0
806,AKM,BDJ,2023-04-14,4452280.0
807,PXA,JIO,2023-04-03,4408371.0
808,UOL,ELR,2023-04-04,4408371.0
809,FKQ,MKF,2023-04-07,4408371.0
810,GYO,KEQ,2023-04-10,4408371.0
811,TKG,FLZ,2023-04-11,4408371.0
812,KSX,SRG,2023-04-16,4682080.0
813,JIO,LWE,2023-04-01,4682080.0
814,BEJ,PPJ,2023-04-02,4682080.0
815,RTI,MRB,2023-04-26,4682080.0
816,RUF,MAP,2023-04-09,4682080.0
817,LLO,SOQ,2023-04-05,4682080.0
818,JBB,KLP,2023-04-06,4682080.0
819,KLP,GAV,2023-04-29,4682080.0
820,LYK,GTO,2023-04-30,4682080.0
821,ATS,LWE,2023-04-17,4841270.0
822,LII,SQN,2023-04-18,4841270.0
823,MES,GHS,2023-04-24,4841270.0
824,MJU,KRC,2023-04-25,4841270.0
825,DTB,TBX,2023-04-21,4841270.0
826,TSY,KEQ,2023-04-28,4841270.0
827,DOB,SIQ,2023-04-14,4841270.0
828,SNX,WUB,2023-04-19,4920230.0
829,SOQ,MNA,2023-04-23,4920230.0
830,BJG,FKQ,2023-04-20,4920230.0
831,BXB,WUB,2023-04-22,4920230.0
832,KAZ,ILG,2023-04-27,4920230.0
833,NPO,SOC,2023-04-08,4920230.0
834,KBF,HLP,2023-04-12,4920230.0
835,GHS,KNO,2023-04-13,4920230.0
836,SNX,KEI,2023-04-15,4920230.0
837,DJB,MNA,2023-04-18,4699480.0
838,SKO,LII,2023-04-02,4699480.0
839,BIK,KEI,2023-04-14,4699480.0
840,AMQ,HMS,2023-04-10,4699480.0
841,ENE,KSX,2023-04-11,4699480.0
842,OKL,RPI,2023-04-16,4786080.0
843,SKO,LAH,2023-04-17,4786080.0
844,SOC,TRT,2023-04-19,4786080.0
845,WGP,MPC,2023-04-23,4786080.0
846,OKL,TLI,2023-04-01,4786080.0
847,KBX,MNA,2023-04-24,4786080.0
848,CGK,DPS,2023-04-03,4786080.0
849,RAQ,RTI,2023-04-25,4786080.0
850,MXB,RKI,2023-04-04,4786080.0
851,KAZ,ONI,2023-04-26,4786080.0
852,AEG,TMY,2023-04-20,4786080.0
853,BRG,KAZ,2023-04-21,4786080.0
854,KEI,ABY,2023-04-22,4786080.0
855,NNX,KLK,2023-04-09,4786080.0
856,NBX,UBR,2023-04-05,4786080.0
857,ELR,PWL,2023-04-27,4786080.0
858,MDC,MPC,2023-04-06,4786080.0
859,SAU,BKS,2023-04-28,4786080.0
860,BXW,KEI,2023-04-29,4786080.0
861,LUV,BNE,2023-04-07,4786080.0
862,JIO,MOH,2023-04-08,4786080.0
863,MOH,SOC,2023-04-12,4786080.0
864,TRT,KNO,2023-04-13,4786080.0
865,SOC,MTW,2023-04-15,4786080.0
866,AKQ,WASS,2023-04-30,4786080.0
867,AMQ,DJB,2023-04-01,2230843.0
868,MAL,UOL,2023-04-25,2310582.0
869,AMQ,DOB,2023-04-04,2310582.0
870,CGK,AKM,2023-04-27,2310582.0
871,JOG,LBJ,2023-04-29,2310582.0
872,SWQ,BTW,2023-04-24,2474980.0
873,PNK,KDI,2023-04-02,2474980.0
874,MNA,BTO,2023-04-03,2474980.0
875,MDP,LOP,2023-04-26,2474980.0
876,KEQ,RTU,2023-04-09,2474980.0
877,ZRI,WRR,2023-04-05,2474980.0
878,GEB,PKU,2023-04-28,2474980.0
879,NKD,MXB,2023-04-06,2474980.0
880,AXO,BPN,2023-04-07,2474980.0
881,LSE,RTU,2023-04-08,2474980.0
882,BXG,ATS,2023-04-12,2474980.0
883,ARD,GHS,2023-04-13,2474980.0
884,JOG,BTW,2023-04-30,2474980.0
885,WAR,ZRM,2023-04-10,2474980.0
886,BWX,SWQ,2023-04-11,2474980.0
887,KNO,BTJ,2023-04-23,2598280.0
888,LOP,KSR,2023-04-16,2894120.0
889,DOB,PPJ,2023-04-17,2894120.0
890,AEG,JBB,2023-04-18,2894120.0
891,MOH,BTH,2023-04-19,2894120.0
892,CJN,MNA,2023-04-20,2894120.0
893,MNA,EWI,2023-04-21,2894120.0
894,SEQ,CGK,2023-04-22,2894120.0
895,LBJ,NTX,2023-04-14,2894120.0
896,MKQ,LKA,2023-04-15,2894120.0
897,BXG,KTG,2023-04-16,2248080.0
898,KEQ,TFY,2023-04-30,2248080.0
899,TJQ,FKQ,2023-04-18,2302380.0
900,DTD,WAR,2023-04-26,2339200.0
901,SHE,RTI,2023-04-29,2505580.0
902,BTJ,BUI,2023-04-09,2507780.0
903,KBX,MRB,2023-04-15,2507780.0
904,TMB,OJU,2023-04-17,2573280.0
905,LLN,MES,2023-04-03,2573280.0
906,TMC,LUW,2023-04-25,2573280.0
907,NDA,NAM,2023-04-05,2573280.0
908,MOH,JIO,2023-04-27,2573280.0
909,PGK,TMX,2023-04-06,2573280.0
910,UOL,SEQ,2023-04-28,2573280.0
911,NNX,OTI,2023-04-08,2573280.0
912,GEB,RUF,2023-04-01,2632200.0
913,GHS,TMH,2023-04-24,2639880.0
914,RTI,BMU,2023-04-10,2764430.0
915,UGU,LBW,2023-04-19,2767600.0
916,KJT,TXE,2023-04-21,2767600.0
917,AKM,NTX,2023-04-12,2869250.0
918,DUM,KSR,2023-04-04,2934650.0
919,OKL,RGT,2023-04-13,2934650.0
920,PKY,PLW,2023-04-14,3161830.0
921,TFY,TRK,2023-04-23,3674950.0
922,NTI,BXM,2023-04-20,3674950.0
923,EWI,SEQ,2023-04-22,3674950.0
924,AHI,TSY,2023-04-07,3674950.0
925,ELR,ABY,2023-04-02,3694830.0
926,LYK,BXD,2023-04-26,628391.0
927,KMR,KEI,2023-04-27,628391.0
928,LUV,MNA,2023-04-28,628391.0
929,RDE,TNJ,2023-04-29,737711.0
930,KEI,MAP,2023-04-25,739391.0
931,OKL,SWQ,2023-04-24,794891.0
932,RUF,BTJ,2023-04-16,1347671.0
933,BJK,RGT,2023-04-17,1347671.0
934,ENE,SKJ,2023-04-18,1347671.0
935,MLG,MSA,2023-04-19,1347671.0
936,LLG,KDI,2023-04-23,1347671.0
937,TRT,TMB,2023-04-02,1347671.0
938,TRK,BTW,2023-04-03,1347671.0
939,PSJ,EWE,2023-04-04,1347671.0
940,IUL,PCB,2023-04-20,1347671.0
941,JOG,KSR,2023-04-21,1347671.0
942,SAU,PLM,2023-04-22,1347671.0
943,FKQ,TMC,2023-04-09,1347671.0
944,BKS,NPO,2023-04-05,1347671.0
945,BXW,KOD,2023-04-06,1347671.0
946,TJB,KSR,2023-04-07,1347671.0
947,LLO,YIA,2023-04-08,1347671.0
948,GYO,LMU,2023-04-12,1347671.0
949,MKF,BNE,2023-04-13,1347671.0
950,TXE,PLM,2023-04-14,1347671.0
951,MNA,LLG,2023-04-15,1347671.0
952,JBB,JIO,2023-04-30,1347671.0
953,ARD,AYW,2023-04-10,1347671.0
954,SHE,LOP,2023-04-11,1347671.0
955,WRR,UPG,2023-04-01,1378150.0
956,ABY,WSR,2023-04-16,743609.0
957,FLZ,NAM,2023-04-17,743609.0
958,KLK,TNB,2023-04-18,743609.0
959,MPC,GNS,2023-04-19,743609.0
960,PWL,BUW,2023-04-01,743609.0
961,LII,KAZ,2023-04-23,743609.0
962,KLP,BPN,2023-04-02,743609.0
963,SUB,LSW,2023-04-24,743609.0
964,PXA,MXB,2023-04-03,743609.0
965,ABY,PDG,2023-04-25,743609.0
966,KEI,DEX,2023-04-04,743609.0
967,LUV,LKA,2023-04-26,743609.0
968,TJC,ZRM,2023-04-22,743609.0
969,MXB,INX,2023-04-09,743609.0
970,TJS,TLI,2023-04-27,743609.0
971,MSA,TRK,2023-04-05,743609.0
972,SWQ,NAH,2023-04-06,743609.0
973,RUF,BXB,2023-04-28,743609.0
974,HLP,LPU,2023-04-07,743609.0
975,MEQ,JIO,2023-04-29,743609.0
976,OKL,NDA,2023-04-08,743609.0
977,MAP,BPN,2023-04-12,743609.0
978,IUL,SNX,2023-04-13,743609.0
979,KTG,CXP,2023-04-14,743609.0
980,OJU,EWI,2023-04-15,743609.0
981,TMB,MJU,2023-04-30,743609.0
982,SEQ,MAP,2023-04-10,743609.0
983,AYW,BKS,2023-04-11,762480.0
984,LSW,LKA,2023-04-20,781349.0
985,ZRI,IUL,2023-04-21,781349.0
986,KWB,ABU,2023-04-24,623396.0
987,KSX,AKQ,2023-04-25,623396.0
988,KBF,BJW,2023-04-26,623396.0
989,KBF,LSR,2023-04-27,623396.0
990,BEJ,TNB,2023-04-28,623396.0
991,LYK,WNI,2023-04-29,623396.0
992,KLK,WMX,2023-04-01,725002.0
993,AAP,KSX,2023-04-02,725002.0
994,KMR,CXP,2023-04-03,725002.0
995,GTO,WGP,2023-04-04,725002.0
996,AEG,DEX,2023-04-05,725002.0
997,BTO,LAH,2023-04-16,787676.0
998,AMQ,BJG,2023-04-17,787676.0
999,KEI,TMX,2023-04-18,787676.0
1000,GNS,TSY,2023-04-23,787676.0
1001,NBX,GAV,2023-04-22,787676.0
1002,EWE,DTD,2023-04-09,787676.0
1003,MDC,AGD,2023-04-06,787676.0
1004,TMY,PNK,2023-04-07,787676.0
1005,NTX,TJC,2023-04-08,787676.0
1006,SIW,DOB,2023-04-12,787676.0
1007,NNX,SQG,2023-04-13,787676.0
1008,KTG,MOA,2023-04-14,787676.0
1009,BTW,SOC,2023-04-15,787676.0
1010,DJB,OJU,2023-04-30,787676.0
1011,LWE,LUV,2023-04-10,787676.0
1012,SQN,NRE,2023-04-11,787676.0
1013,BXB,AXO,2023-04-19,897566.0
1014,MNA,NTX,2023-04-20,897566.0
1015,SEQ,NAH,2023-04-21,897566.0
1016,TTR,MKQ,2023-04-16,1642875.0
1017,CPF,SEQ,2023-04-17,1642875.0
1018,TJQ,MSA,2023-04-18,1642875.0
1019,EWE,NTI,2023-04-19,1642875.0
1020,CJN,MOA,2023-04-23,1642875.0
1021,WET,OKL,2023-04-01,1642875.0
1022,OJU,SRG,2023-04-24,1642875.0
1023,RSK,KAZ,2023-04-02,1642875.0
1024,RSK,OJU,2023-04-03,1642875.0
1025,BDO,HMS,2023-04-25,1642875.0
1026,LYK,FLZ,2023-04-26,1642875.0
1027,KDI,WSR,2023-04-04,1642875.0
1028,JOG,SBG,2023-04-20,1642875.0
1029,BJW,MKQ,2023-04-21,1642875.0
1030,FOO,EWI,2023-04-22,1642875.0
1031,ZRI,TJQ,2023-04-09,1642875.0
1032,KLK,KWB,2023-04-05,1642875.0
1033,DPS,HLP,2023-04-27,1642875.0
1034,PCB,KWB,2023-04-28,1642875.0
1035,KBU,LMU,2023-04-06,1642875.0
1036,AGD,SNX,2023-04-29,1642875.0
1037,TJG,IUL,2023-04-07,1642875.0
1038,JIO,LPU,2023-04-08,1642875.0
1039,EWI,TNB,2023-04-12,1642875.0
1040,DJJ,KBX,2023-04-13,1642875.0
1041,PKU,PCB,2023-04-14,1642875.0
1042,CPF,SUB,2023-04-15,1642875.0
1043,TJC,ABY,2023-04-30,1642875.0
1044,TRK,DJJ,2023-04-10,1642875.0
1045,TJB,SUB,2023-04-11,1642875.0
1046,BPN,BJW,2023-04-26,574430.0
1047,NPO,SEQ,2023-04-27,574430.0
1048,AGD,BXM,2023-04-28,574430.0
1049,ELR,WNI,2023-04-29,574430.0
1050,DJJ,SOC,2023-04-30,574430.0
1051,CBN,TIM,2023-04-01,638620.0
1052,JIO,YIA,2023-04-02,638620.0
1053,ZEG,ARD,2023-04-03,638620.0
1054,TIM,SOQ,2023-04-04,638620.0
1055,BPN,SKO,2023-04-09,638620.0
1056,TJB,WRR,2023-04-05,638620.0
1057,BNE,PLM,2023-04-06,638620.0
1058,BTO,BXB,2023-04-07,638620.0
1059,PKN,MDC,2023-04-08,638620.0
1060,OJU,KTG,2023-04-22,854150.0
1061,TKG,AAP,2023-04-14,854150.0
1062,MJU,EWE,2023-04-15,854150.0
1063,MOF,DPS,2023-04-16,894110.0
1064,BXM,MXB,2023-04-17,894110.0
1065,LYK,GYO,2023-04-18,894110.0
1066,DTD,KTG,2023-04-19,894110.0
1067,RGT,MKW,2023-04-23,894110.0
1068,KOD,RSK,2023-04-24,894110.0
1069,TIM,NTI,2023-04-25,894110.0
1070,CXP,NBX,2023-04-20,894110.0
1071,SIW,MSA,2023-04-21,894110.0
1072,MEQ,PWL,2023-04-12,894110.0
1073,KWB,BIK,2023-04-13,894110.0
1074,FKQ,LSE,2023-04-10,894110.0
1075,KEI,PPR,2023-04-11,894110.0
1076,SKO,RUF,2023-04-25,601625.0
1077,UBR,UBR,2023-04-26,601625.0
1078,PPR,KLK,2023-04-27,601625.0
1079,RUF,TNB,2023-04-28,601625.0
1080,KEQ,TPK,2023-04-29,601625.0
1081,PSJ,BJG,2023-04-30,601625.0
1082,KSR,TNB,2023-04-01,789400.0
1083,BJW,IUL,2023-04-02,789400.0
1084,BXD,DTD,2023-04-03,789400.0
1085,PNK,TIM,2023-04-04,789400.0
1086,KTG,LLO,2023-04-09,789400.0
1087,KEQ,PSJ,2023-04-05,789400.0
1088,MNA,KAZ,2023-04-06,789400.0
1089,LBJ,NBX,2023-04-07,789400.0
1090,PGK,WHI,2023-04-08,789400.0
1091,MJU,KXB,2023-04-10,789400.0
1092,LBW,MEQ,2023-04-16,942395.0
1093,MJU,KBF,2023-04-17,942395.0
1094,BXM,TTR,2023-04-18,942395.0
1095,MRB,TPK,2023-04-19,942395.0
1096,BIK,SOC,2023-04-23,942395.0
1097,SKJ,NRE,2023-04-24,942395.0
1098,BIK,BKS,2023-04-22,942395.0
1099,AHI,RTU,2023-04-12,942395.0
1100,PSU,AAP,2023-04-13,942395.0
1101,MAL,KSR,2023-04-14,942395.0
1102,AKM,DJB,2023-04-15,942395.0
1103,CGK,ENE,2023-04-11,942395.0
1104,UOL,KEQ,2023-04-20,985685.0
1105,BTO,KAZ,2023-04-21,1027865.0
1106,AXO,FLZ,2023-04-16,744420.0
1107,LMU,GTO,2023-04-17,744420.0
1108,GYO,BTJ,2023-04-18,744420.0
1109,ZRM,TXE,2023-04-19,744420.0
1110,NNX,WAR,2023-04-01,744420.0
1111,NAM,WAR,2023-04-23,744420.0
1112,CGK,DRH,2023-04-02,744420.0
1113,SBG,SHE,2023-04-24,744420.0
1114,SWQ,SUB,2023-04-03,744420.0
1115,TSY,KBF,2023-04-25,744420.0
1116,AEG,BTO,2023-04-26,744420.0
1117,OJU,PDG,2023-04-04,744420.0
1118,WAR,LHI,2023-04-20,744420.0
1119,TJQ,PPR,2023-04-21,744420.0
1120,GHS,PXA,2023-04-22,744420.0
1121,MLG,BXW,2023-04-09,744420.0
1122,SIW,NAH,2023-04-27,744420.0
1123,ABY,MDC,2023-04-05,744420.0
1124,AAP,KJT,2023-04-28,744420.0
1125,DEX,PSJ,2023-04-06,744420.0
1126,MES,LLO,2023-04-07,744420.0
1127,AHI,SHE,2023-04-29,744420.0
1128,MTW,INX,2023-04-08,744420.0
1129,MPC,TTE,2023-04-12,744420.0
1130,JOG,KDI,2023-04-13,744420.0
1131,NAH,SQG,2023-04-14,744420.0
1132,ONI,PGK,2023-04-15,744420.0
1133,WRR,ELR,2023-04-30,744420.0
1134,BXW,LII,2023-04-10,744420.0
1135,TNB,ABU,2023-04-11,744420.0
1136,BUW,PKN,2023-04-01,853706.0
1137,PWL,RUF,2023-04-02,853706.0
1138,SRG,RSK,2023-04-25,853706.0
1139,CGK,LUW,2023-04-04,853706.0
1140,PKN,LYK,2023-04-26,853706.0
1141,MPC,NAH,2023-04-05,853706.0
1142,DTB,GNS,2023-04-27,853706.0
1143,AEG,MPC,2023-04-28,853706.0
1144,PGK,AAP,2023-04-29,853706.0
1145,MDC,BTW,2023-04-22,1123600.0
1146,TJS,IUL,2023-04-12,1123600.0
1147,AAS,OJU,2023-04-13,1123600.0
1148,FOO,TLI,2023-04-15,1123600.0
1149,JOG,GYO,2023-04-16,1143480.0
1150,RAQ,NPO,2023-04-17,1143480.0
1151,BXW,CXP,2023-04-18,1143480.0
1152,ONI,SEQ,2023-04-19,1143480.0
1153,KNO,JIO,2023-04-23,1143480.0
1154,DEX,TNB,2023-04-24,1143480.0
1155,DUM,AEG,2023-04-20,1143480.0
1156,MKQ,RTI,2023-04-21,1143480.0
1157,AAP,BTH,2023-04-14,1143480.0
1158,TIM,RDE,2023-04-11,1143480.0
1159,LUW,INX,2023-04-30,1192256.0
1160,LLO,AKM,2023-04-03,1261076.0
1161,LWE,KDI,2023-04-09,1342580.0
1162,KNO,PGK,2023-04-06,1342580.0
1163,BUI,WUB,2023-04-08,1342580.0
1164,BXW,MDC,2023-04-07,1531916.0
1165,PSJ,SXK,2023-04-10,1531916.0
1166,SIQ,BPN,2023-04-24,723892.0
1167,SEQ,UOL,2023-04-25,723892.0
1168,KSR,DTD,2023-04-26,723892.0
1169,BJW,RAQ,2023-04-09,723892.0
1170,WSR,LUV,2023-04-27,723892.0
1171,BUW,KMR,2023-04-05,723892.0
1172,WRR,MDC,2023-04-28,723892.0
1173,WMX,CBN,2023-04-06,723892.0
1174,KJX,NAH,2023-04-29,723892.0
1175,PKU,TXE,2023-04-08,723892.0
1176,NKD,MTW,2023-04-12,723892.0
1177,PSJ,KOX,2023-04-10,723892.0
1178,PDG,SKJ,2023-04-11,723892.0
1179,EWI,PLM,2023-04-23,875050.0
1180,LII,INX,2023-04-22,875050.0
1181,MKF,CXP,2023-04-13,875050.0
1182,ZRI,MJU,2023-04-30,875050.0
1183,DUM,KJT,2023-04-01,930550.0
1184,KBF,RUF,2023-04-02,930550.0
1185,DJB,LHI,2023-04-03,930550.0
1186,BXG,DTD,2023-04-04,930550.0
1187,RGT,TNJ,2023-04-07,930550.0
1188,TMX,MKW,2023-04-16,1053562.0
1189,KLP,KNO,2023-04-17,1053562.0
1190,DEX,KEI,2023-04-18,1053562.0
1191,SKO,KJT,2023-04-20,1053562.0
1192,AKQ,SUP,2023-04-21,1053562.0
1193,MRB,TLI,2023-04-14,1053562.0
1194,LYK,WSR,2023-04-15,1053562.0
1195,BTH,MPC,2023-04-19,1109062.0
1196,RDE,TMC,2023-04-01,725002.0
1197,MRB,BXM,2023-04-02,725002.0
1198,SUP,KOE,2023-04-03,725002.0
1199,MOF,LLG,2023-04-04,725002.0
1200,PPJ,BNE,2023-04-09,725002.0
1201,WAR,FOO,2023-04-05,725002.0
1202,LLO,RKI,2023-04-07,725002.0
1203,ARD,DOB,2023-04-08,725002.0
1204,KSR,BEJ,2023-04-12,725002.0
1205,NTI,FKQ,2023-04-10,725002.0
1206,KSR,FKQ,2023-04-11,725002.0
1207,ONI,MOA,2023-04-13,833782.0
1208,SIW,DTB,2023-04-06,930550.0
1209,KSR,PKY,2023-04-14,1097330.0
1210,PGK,SIW,2023-04-23,1150250.0
1211,SXK,NAH,2023-04-24,1150250.0
1212,MDC,DJB,2023-04-25,1150250.0
1213,WET,RJM,2023-04-26,1150250.0
1214,BEJ,TMH,2023-04-22,1150250.0
1215,TPK,LSW,2023-04-27,1150250.0
1216,MOA,PNK,2023-04-28,1150250.0
1217,PKY,WSR,2023-04-29,1150250.0
